"","yearly_id","position"
"872","2000_00-0007832","QB"
"873","2000_00-0007834","QB"
"874","2000_00-0007835","QB"
"875","2000_00-0007969","RB"
"876","2000_00-0008046","RB"
"877","2000_00-0008059","WR"
"878","2000_00-0008060","WR"
"879","2000_00-0008109","WR"
"880","2000_00-0008156","WR"
"881","2000_00-0008190","TE"
"882","2000_00-0008196","RB"
"883","2000_00-0008210","WR"
"884","2000_00-0008229","WR"
"885","2000_00-0008241","RB"
"886","2000_00-0008300","WR"
"887","2000_00-0008313","WR"
"888","2000_00-0008346","TE"
"889","2000_00-0008357","WR"
"890","2000_00-0008391","RB"
"891","2000_00-0008400","WR"
"892","2000_00-0008430","RB"
"893","2000_00-0008442","QB"
"894","2000_00-0008454","WR"
"895","2000_00-0008529","RB"
"896","2000_00-0008560","WR"
"897","2000_00-0008561","WR"
"898","2000_00-0008568","RB"
"899","2000_00-0008575","WR"
"900","2000_00-0008598","WR"
"901","2000_00-0008612","QB"
"902","2000_00-0008704","WR"
"903","2000_00-0008723","TE"
"904","2000_00-0008749","TE"
"905","2000_00-0008763","WR"
"906","2000_00-0008841","WR"
"907","2000_00-0008903","TE"
"908","2000_00-0008921","RB"
"909","2000_00-0008961","TE"
"910","2000_00-0008962","WR"
"911","2000_00-0008970","QB"
"912","2000_00-0009007","QB"
"913","2000_00-0009038","RB"
"914","2000_00-0009119","TE"
"915","2000_00-0009163","WR"
"916","2000_00-0009165","WR"
"917","2000_00-0009187","TE"
"918","2000_00-0009237","TE"
"919","2000_00-0009266","QB"
"920","2000_00-0009286","RB"
"921","2000_00-0009288","RB"
"922","2000_00-0009311","QB"
"923","2000_00-0009323","FB"
"924","2000_00-0009417","FB"
"925","2000_00-0009443","TE"
"926","2000_00-0009550","TE"
"927","2000_00-0009715","QB"
"928","2000_00-0009738","RB"
"929","2000_00-0009829","RB"
"930","2000_00-0009842","TE"
"931","2000_00-0009868","QB"
"932","2000_00-0009869","WR"
"933","2000_00-0009960","FB"
"934","2000_00-0010007","WR"
"935","2000_00-0010092","WR"
"936","2000_00-0010137","QB"
"937","2000_00-0010146","TE"
"938","2000_00-0010206","QB"
"939","2000_00-0010240","FB"
"940","2000_00-0010246","WR"
"941","2000_00-0010292","FB"
"942","2000_00-0010333","TE"
"943","2000_00-0010346","QB"
"944","2000_00-0010436","FB"
"945","2000_00-0010442","RB"
"946","2000_00-0010455","QB"
"947","2000_00-0010477","WR"
"948","2000_00-0010500","WR"
"949","2000_00-0010539","WR"
"950","2000_00-0010560","QB"
"951","2000_00-0010598","TE"
"952","2000_00-0010599","WR"
"953","2000_00-0010632","RB"
"954","2000_00-0010650","WR"
"955","2000_00-0010668","WR"
"956","2000_00-0010747","FB"
"957","2000_00-0010786","WR"
"958","2000_00-0010824","WR"
"959","2000_00-0010843","WR"
"960","2000_00-0010859","TE"
"961","2000_00-0010892","WR"
"962","2000_00-0010951","FB"
"963","2000_00-0010974","WR"
"964","2000_00-0010994","FB"
"965","2000_00-0011022","QB"
"966","2000_00-0011024","QB"
"967","2000_00-0011044","QB"
"968","2000_00-0011068","TE"
"969","2000_00-0011081","RB"
"970","2000_00-0011187","WR"
"971","2000_00-0011213","RB"
"972","2000_00-0011224","TE"
"973","2000_00-0011236","TE"
"974","2000_00-0011276","QB"
"975","2000_00-0011341","RB"
"976","2000_00-0011378","QB"
"977","2000_00-0011392","RB"
"978","2000_00-0011399","RB"
"979","2000_00-0011425","TE"
"980","2000_00-0011434","QB"
"981","2000_00-0011439","WR"
"982","2000_00-0011506","RB"
"983","2000_00-0011524","QB"
"984","2000_00-0011551","TE"
"985","2000_00-0011568","WR"
"986","2000_00-0011573","RB"
"987","2000_00-0011601","WR"
"988","2000_00-0011640","QB"
"989","2000_00-0011718","RB"
"990","2000_00-0011727","WR"
"991","2000_00-0011754","WR"
"992","2000_00-0011770","WR"
"993","2000_00-0011795","WR"
"994","2000_00-0011869","RB"
"995","2000_00-0011932","WR"
"996","2000_00-0011958","FB"
"997","2000_00-0012261","QB"
"998","2000_00-0012321","WR"
"999","2000_00-0012368","RB"
"1000","2000_00-0012370","FB"
"1001","2000_00-0012478","WR"
"1002","2000_00-0012515","RB"
"1003","2000_00-0012556","RB"
"1004","2000_00-0012569","WR"
"1005","2000_00-0012582","WR"
"1006","2000_00-0012603","RB"
"1007","2000_00-0012637","WR"
"1008","2000_00-0012642","WR"
"1009","2000_00-0012675","RB"
"1010","2000_00-0012726","QB"
"1011","2000_00-0012732","QB"
"1012","2000_00-0012809","TE"
"1013","2000_00-0012953","WR"
"1014","2000_00-0013013","RB"
"1015","2000_00-0013040","WR"
"1016","2000_00-0013042","QB"
"1017","2000_00-0013080","TE"
"1018","2000_00-0013097","WR"
"1019","2000_00-0013186","QB"
"1020","2000_00-0013232","WR"
"1021","2000_00-0013262","RB"
"1022","2000_00-0013268","WR"
"1023","2000_00-0013298","TE"
"1024","2000_00-0013338","QB"
"1025","2000_00-0013341","QB"
"1026","2000_00-0013422","TE"
"1027","2000_00-0013425","RB"
"1028","2000_00-0013499","WR"
"1029","2000_00-0013512","WR"
"1030","2000_00-0013622","RB"
"1031","2000_00-0013639","WR"
"1032","2000_00-0013694","FB"
"1033","2000_00-0013712","WR"
"1034","2000_00-0013728","TE"
"1035","2000_00-0013770","WR"
"1036","2000_00-0013773","FB"
"1037","2000_00-0013785","RB"
"1038","2000_00-0013792","TE"
"1039","2000_00-0013872","TE"
"1040","2000_00-0013888","WR"
"1041","2000_00-0013958","RB"
"1042","2000_00-0014211","TE"
"1043","2000_00-0014265","FB"
"1044","2000_00-0014319","WR"
"1045","2000_00-0014328","WR"
"1046","2000_00-0014348","WR"
"1047","2000_00-0014350","TE"
"1048","2000_00-0014384","QB"
"1049","2000_00-0014450","FB"
"1050","2000_00-0014489","WR"
"1051","2000_00-0014544","WR"
"1052","2000_00-0014655","FB"
"1053","2000_00-0014712","WR"
"1054","2000_00-0014722","TE"
"1055","2000_00-0014729","WR"
"1056","2000_00-0014733","FB"
"1057","2000_00-0014753","WR"
"1058","2000_00-0014775","FB"
"1059","2000_00-0014790","WR"
"1060","2000_00-0014809","RB"
"1061","2000_00-0014918","WR"
"1062","2000_00-0014977","TE"
"1063","2000_00-0015048","TE"
"1064","2000_00-0015063","WR"
"1065","2000_00-0015082","QB"
"1066","2000_00-0015091","RB"
"1067","2000_00-0015152","FB"
"1068","2000_00-0015165","RB"
"1069","2000_00-0015218","WR"
"1070","2000_00-0015242","RB"
"1071","2000_00-0015286","RB"
"1072","2000_00-0015290","WR"
"1073","2000_00-0015362","FB"
"1074","2000_00-0015420","FB"
"1075","2000_00-0015452","TE"
"1076","2000_00-0015507","WR"
"1077","2000_00-0015523","RB"
"1078","2000_00-0015601","RB"
"1079","2000_00-0015700","QB"
"1080","2000_00-0015751","WR"
"1081","2000_00-0015754","WR"
"1082","2000_00-0015759","WR"
"1083","2000_00-0015811","WR"
"1084","2000_00-0015830","FB"
"1085","2000_00-0015970","TE"
"1086","2000_00-0016098","RB"
"1087","2000_00-0016193","QB"
"1088","2000_00-0016214","WR"
"1089","2000_00-0016232","WR"
"1090","2000_00-0016289","WR"
"1091","2000_00-0016316","FB"
"1092","2000_00-0016321","RB"
"1093","2000_00-0016331","RB"
"1094","2000_00-0016347","TE"
"1095","2000_00-0016373","WR"
"1096","2000_00-0016440","WR"
"1097","2000_00-0016534","QB"
"1098","2000_00-0016538","QB"
"1099","2000_00-0016550","WR"
"1100","2000_00-0016654","WR"
"1101","2000_00-0016677","TE"
"1102","2000_00-0016716","WR"
"1103","2000_00-0016811","WR"
"1104","2000_00-0016821","WR"
"1105","2000_00-0016838","QB"
"1106","2000_00-0016993","TE"
"1107","2000_00-0017006","RB"
"1108","2000_00-0017109","TE"
"1109","2000_00-0017110","WR"
"1110","2000_00-0017160","WR"
"1111","2000_00-0017162","WR"
"1112","2000_00-0017200","QB"
"1113","2000_00-0017209","RB"
"1114","2000_00-0017239","RB"
"1115","2000_00-0017303","RB"
"1116","2000_00-0017322","RB"
"1117","2000_00-0017356","TE"
"1118","2000_00-0017470","WR"
"1119","2000_00-0017480","TE"
"1120","2000_00-0017486","RB"
"1121","2000_00-0017611","WR"
"1122","2000_00-0017644","TE"
"1123","2000_00-0017697","WR"
"1124","2000_00-0017829","RB"
"1125","2000_00-0017847","WR"
"1126","2000_00-0017860","WR"
"1127","2000_00-0017892","RB"
"1128","2000_00-0017896","FB"
"1129","2000_00-0017915","RB"
"1130","2000_00-0017924","TE"
"1131","2000_00-0018056","WR"
"1132","2000_00-0018141","FB"
"1133","2000_00-0018272","QB"
"1134","2000_00-0018333","QB"
"1135","2000_00-0018343","TE"
"1136","2000_00-0018382","WR"
"1137","2000_00-0018483","QB"
"1138","2000_00-0018486","TE"
"1139","2000_00-0018501","RB"
"1140","2000_00-0018560","WR"
"1141","2000_00-0018568","RB"
"1142","2000_00-0018578","TE"
"1143","2000_00-0018608","TE"
"1144","2000_00-0018625","WR"
"1145","2000_00-0018958","WR"
"1146","2000_00-0018971","RB"
"1147","2000_00-0018977","RB"
"1148","2000_00-0019021","WR"
"1149","2000_00-0019025","RB"
"1150","2000_00-0019027","WR"
"1151","2000_00-0019028","RB"
"1152","2000_00-0019038","WR"
"1153","2000_00-0019041","QB"
"1154","2000_00-0019054","WR"
"1155","2000_00-0019057","RB"
"1156","2000_00-0019062","TE"
"1157","2000_00-0019066","TE"
"1158","2000_00-0019079","WR"
"1159","2000_00-0019087","QB"
"1160","2000_00-0019093","TE"
"1161","2000_00-0019099","WR"
"1162","2000_00-0019100","RB"
"1163","2000_00-0019109","WR"
"1164","2000_00-0019113","WR"
"1165","2000_00-0019119","WR"
"1166","2000_00-0019127","TE"
"1167","2000_00-0019135","FB"
"1168","2000_00-0019140","RB"
"1169","2000_00-0019146","TE"
"1170","2000_00-0019153","RB"
"1171","2000_00-0019172","RB"
"1172","2000_00-0019188","TE"
"1173","2000_00-0019192","QB"
"1174","2000_00-0019194","TE"
"1175","2000_00-0019206","WR"
"1176","2000_00-0019207","TE"
"1177","2000_00-0019231","WR"
"1178","2000_00-0019238","RB"
"1179","2000_00-0019242","WR"
"1180","2000_00-0019255","WR"
"1181","2000_00-0019266","WR"
"1182","2000_00-0019268","RB"
"1183","2000_00-0019278","QB"
"1184","2000_00-0019290","TE"
"1185","2000_00-0019295","QB"
"1186","2000_00-0019297","WR"
"1187","2000_00-0019302","WR"
"1188","2000_00-0019312","RB"
"1189","2000_00-0019319","WR"
"1190","2000_00-0019338","WR"
"1191","2000_00-0019350","WR"
"1192","2000_00-0019382","RB"
"1193","2000_00-0019388","WR"
"1194","2000_00-0019404","TE"
"1195","2000_00-0019408","WR"
"1196","2000_00-0019433","RB"
"1197","2000_00-0019435","TE"
"1198","2000_00-0019437","WR"
"1199","2000_00-0019442","QB"
"1200","2000_00-0019451","TE"
"1201","2000_00-0019455","WR"
"1202","2000_00-0019457","TE"
"1203","2000_00-0019461","WR"
"1204","2000_00-0019464","TE"
"1205","2000_00-0019466","RB"
"1206","2000_00-0019468","WR"
"1207","2000_00-0019471","RB"
"1208","2000_00-0019473","FB"
"1209","2000_00-0019481","WR"
"1210","2000_00-0019484","RB"
"1211","2000_00-0019486","TE"
"1212","2000_00-0019487","RB"
"1213","2000_00-0019488","WR"
"1214","2000_00-0019489","RB"
"1215","2000_00-0019491","WR"
"1216","2000_00-0019499","WR"
"1217","2000_00-0019503","FB"
"1218","2000_00-0019505","WR"
"1219","2000_00-0019516","RB"
"1220","2000_00-0019533","RB"
"1221","2000_00-0019534","RB"
"1222","2000_00-0019539","RB"
"1223","2000_00-0019543","WR"
"1224","2000_00-0019547","WR"
"1225","2000_00-0019548","TE"
"1226","2000_00-0019552","WR"
"1227","2000_00-0019553","QB"
"1228","2000_00-0019558","TE"
"1229","2000_00-0019559","QB"
"1230","2000_00-0019564","TE"
"1231","2000_00-0019568","WR"
"1232","2000_00-0019569","TE"
"1233","2000_00-0019576","RB"
"1234","2000_00-0019579","QB"
"1235","2000_00-0019587","FB"
"1236","2000_00-0019589","TE"
"1237","2000_00-0019590","RB"
"1238","2000_00-0019594","RB"
"1239","2000_00-0019596","QB"
"1240","2000_00-0019598","TE"
"1241","2000_00-0019604","WR"
"1242","2000_00-0019606","WR"
"1243","2000_00-0019609","RB"
"1244","2000_00-0019610","RB"
"1245","2000_00-0019614","RB"
"1246","2000_00-0019622","QB"
"1247","2000_00-0019623","QB"
"1248","2000_00-0019633","QB"
"1249","2000_00-0019636","TE"
"1250","2000_00-0019641","RB"
"1251","2000_00-0019642","WR"
"1252","2000_00-0019643","RB"
"1253","2000_00-0019644","TE"
"1254","2000_00-0019647","RB"
"1255","2000_00-0019649","RB"
"1256","2000_00-0019650","WR"
"1257","2000_00-0019658","QB"
"1258","2000_00-0019659","TE"
"1259","2000_00-0019660","WR"
"1260","2000_00-0019661","WR"
"1261","2000_00-0019662","WR"
"1262","2000_00-0019663","WR"
"1263","2000_00-0019670","WR"
"1264","2000_00-0019673","RB"
"1265","2000_00-0019680","WR"
"1266","2000_00-0019681","TE"
"1267","2000_00-0019682","QB"
"1268","2000_00-0019693","RB"
"1269","2000_00-0019703","WR"
"1270","2000_00-0019708","WR"
"1271","2000_00-0019709","QB"
"1272","2000_00-0019712","RB"
"1273","2000_00-0019716","RB"
"1274","2000_00-0019721","WR"
"1275","2000_00-0019722","RB"
"1276","2000_00-0019726","WR"
"1277","2000_00-0019730","WR"
"1278","2001_00-0000007","RB"
"1279","2001_00-0000145","WR"
"1280","2001_00-0000166","TE"
"1281","2001_00-0000210","RB"
"1282","2001_00-0000232","RB"
"1283","2001_00-0000251","FB"
"1284","2001_00-0000316","RB"
"1285","2001_00-0000339","FB"
"1286","2001_00-0000387","WR"
"1287","2001_00-0000552","FB"
"1288","2001_00-0000722","QB"
"1289","2001_00-0000727","TE"
"1290","2001_00-0000745","RB"
"1291","2001_00-0000765","WR"
"1292","2001_00-0000849","TE"
"1293","2001_00-0000865","QB"
"1294","2001_00-0000869","WR"
"1295","2001_00-0000872","RB"
"1296","2001_00-0000883","TE"
"1297","2001_00-0000911","TE"
"1298","2001_00-0000942","FB"
"1299","2001_00-0001098","RB"
"1300","2001_00-0001102","FB"
"1301","2001_00-0001215","RB"
"1302","2001_00-0001218","QB"
"1303","2001_00-0001224","RB"
"1304","2001_00-0001255","TE"
"1305","2001_00-0001317","WR"
"1306","2001_00-0001335","QB"
"1307","2001_00-0001361","QB"
"1308","2001_00-0001477","WR"
"1309","2001_00-0001532","WR"
"1310","2001_00-0001545","QB"
"1311","2001_00-0001573","RB"
"1312","2001_00-0001582","WR"
"1313","2001_00-0001627","WR"
"1314","2001_00-0001661","TE"
"1315","2001_00-0001766","TE"
"1316","2001_00-0001823","QB"
"1317","2001_00-0001862","TE"
"1318","2001_00-0001907","QB"
"1319","2001_00-0002005","WR"
"1320","2001_00-0002058","WR"
"1321","2001_00-0002068","WR"
"1322","2001_00-0002099","WR"
"1323","2001_00-0002102","TE"
"1324","2001_00-0002110","QB"
"1325","2001_00-0002159","RB"
"1326","2001_00-0002380","TE"
"1327","2001_00-0002469","WR"
"1328","2001_00-0002565","TE"
"1329","2001_00-0002586","TE"
"1330","2001_00-0002709","TE"
"1331","2001_00-0002713","FB"
"1332","2001_00-0002721","WR"
"1333","2001_00-0002743","RB"
"1334","2001_00-0002846","FB"
"1335","2001_00-0002850","TE"
"1336","2001_00-0002861","TE"
"1337","2001_00-0002876","QB"
"1338","2001_00-0002942","WR"
"1339","2001_00-0002962","WR"
"1340","2001_00-0002970","FB"
"1341","2001_00-0003035","TE"
"1342","2001_00-0003039","TE"
"1343","2001_00-0003103","TE"
"1344","2001_00-0003136","RB"
"1345","2001_00-0003220","WR"
"1346","2001_00-0003266","TE"
"1347","2001_00-0003292","QB"
"1348","2001_00-0003315","QB"
"1349","2001_00-0003344","FB"
"1350","2001_00-0003378","WR"
"1351","2001_00-0003396","WR"
"1352","2001_00-0003400","TE"
"1353","2001_00-0003535","QB"
"1354","2001_00-0003557","QB"
"1355","2001_00-0003600","QB"
"1356","2001_00-0003663","RB"
"1357","2001_00-0003681","TE"
"1358","2001_00-0003700","WR"
"1359","2001_00-0003739","QB"
"1360","2001_00-0003761","QB"
"1361","2001_00-0003803","TE"
"1362","2001_00-0003819","QB"
"1363","2001_00-0004004","TE"
"1364","2001_00-0004052","RB"
"1365","2001_00-0004054","RB"
"1366","2001_00-0004055","WR"
"1367","2001_00-0004063","TE"
"1368","2001_00-0004077","WR"
"1369","2001_00-0004112","TE"
"1370","2001_00-0004161","QB"
"1371","2001_00-0004200","RB"
"1372","2001_00-0004229","QB"
"1373","2001_00-0004230","QB"
"1374","2001_00-0004293","QB"
"1375","2001_00-0004294","TE"
"1376","2001_00-0004463","WR"
"1377","2001_00-0004508","RB"
"1378","2001_00-0004527","QB"
"1379","2001_00-0004541","WR"
"1380","2001_00-0004574","TE"
"1381","2001_00-0004634","WR"
"1382","2001_00-0004637","TE"
"1383","2001_00-0004640","RB"
"1384","2001_00-0004673","WR"
"1385","2001_00-0004694","WR"
"1386","2001_00-0004752","RB"
"1387","2001_00-0004768","FB"
"1388","2001_00-0004780","WR"
"1389","2001_00-0004888","WR"
"1390","2001_00-0004915","WR"
"1391","2001_00-0005091","RB"
"1392","2001_00-0005092","RB"
"1393","2001_00-0005101","TE"
"1394","2001_00-0005106","QB"
"1395","2001_00-0005180","QB"
"1396","2001_00-0005229","RB"
"1397","2001_00-0005231","WR"
"1398","2001_00-0005324","RB"
"1399","2001_00-0005363","QB"
"1400","2001_00-0005562","WR"
"1401","2001_00-0005589","QB"
"1402","2001_00-0005668","WR"
"1403","2001_00-0005720","WR"
"1404","2001_00-0005732","TE"
"1405","2001_00-0005741","QB"
"1406","2001_00-0005755","QB"
"1407","2001_00-0005779","RB"
"1408","2001_00-0005794","QB"
"1409","2001_00-0005816","RB"
"1410","2001_00-0005822","RB"
"1411","2001_00-0005854","TE"
"1412","2001_00-0005883","RB"
"1413","2001_00-0005885","QB"
"1414","2001_00-0005902","QB"
"1415","2001_00-0005903","WR"
"1416","2001_00-0005932","WR"
"1417","2001_00-0006043","WR"
"1418","2001_00-0006101","TE"
"1419","2001_00-0006133","TE"
"1420","2001_00-0006208","RB"
"1421","2001_00-0006210","WR"
"1422","2001_00-0006212","QB"
"1423","2001_00-0006300","QB"
"1424","2001_00-0006305","RB"
"1425","2001_00-0006331","WR"
"1426","2001_00-0006355","QB"
"1427","2001_00-0006359","WR"
"1428","2001_00-0006410","QB"
"1429","2001_00-0006423","QB"
"1430","2001_00-0006431","WR"
"1431","2001_00-0006456","RB"
"1432","2001_00-0006627","WR"
"1433","2001_00-0006666","TE"
"1434","2001_00-0006777","WR"
"1435","2001_00-0006804","FB"
"1436","2001_00-0006808","QB"
"1437","2001_00-0006848","TE"
"1438","2001_00-0006930","RB"
"1439","2001_00-0006949","TE"
"1440","2001_00-0007024","WR"
"1441","2001_00-0007047","TE"
"1442","2001_00-0007091","QB"
"1443","2001_00-0007103","WR"
"1444","2001_00-0007144","WR"
"1445","2001_00-0007180","RB"
"1446","2001_00-0007213","TE"
"1447","2001_00-0007254","FB"
"1448","2001_00-0007357","RB"
"1449","2001_00-0007389","RB"
"1450","2001_00-0007468","WR"
"1451","2001_00-0007546","FB"
"1452","2001_00-0007576","QB"
"1453","2001_00-0007579","RB"
"1454","2001_00-0007661","RB"
"1455","2001_00-0007681","WR"
"1456","2001_00-0007744","WR"
"1457","2001_00-0007798","WR"
"1458","2001_00-0007832","QB"
"1459","2001_00-0007834","QB"
"1460","2001_00-0007835","QB"
"1461","2001_00-0007969","RB"
"1462","2001_00-0008046","RB"
"1463","2001_00-0008059","WR"
"1464","2001_00-0008060","WR"
"1465","2001_00-0008156","WR"
"1466","2001_00-0008190","TE"
"1467","2001_00-0008196","RB"
"1468","2001_00-0008210","WR"
"1469","2001_00-0008229","WR"
"1470","2001_00-0008241","RB"
"1471","2001_00-0008300","WR"
"1472","2001_00-0008313","WR"
"1473","2001_00-0008357","WR"
"1474","2001_00-0008391","RB"
"1475","2001_00-0008400","WR"
"1476","2001_00-0008442","QB"
"1477","2001_00-0008454","WR"
"1478","2001_00-0008529","RB"
"1479","2001_00-0008560","WR"
"1480","2001_00-0008561","WR"
"1481","2001_00-0008568","RB"
"1482","2001_00-0008598","WR"
"1483","2001_00-0008612","QB"
"1484","2001_00-0008723","TE"
"1485","2001_00-0008749","TE"
"1486","2001_00-0008841","WR"
"1487","2001_00-0008903","TE"
