"","yearly_id","position","fantasy_pos"
"706","2000_00-0002159","RB","rusher"
"707","2000_00-0019484","RB","rusher"
"708","2000_00-0003266","TE","receiver"
"709","2000_00-0008190","TE","receiver"
"710","2000_00-0013728","TE","receiver"
"711","2000_00-0019547","WR","receiver"
"712","2000_00-0019350","WR","receiver"
"713","2000_00-0010786","WR","receiver"
"714","2000_00-0011770","WR","receiver"
"715","2000_00-0013232","WR","receiver"
"716","2000_00-0005361","FB","rusher"
"717","2000_00-0007357","FB","rusher"
"718","2000_00-0001218","QB","passer"
"719","2000_00-0003600","QB","passer"
"720","2000_00-0009868","QB","passer"
"721","2000_00-0010206","QB","passer"
"722","2000_00-0001224","RB","rusher"
"723","2000_00-0019100","RB","rusher"
"724","2000_00-0011081","RB","rusher"
"725","2000_00-0000872","RB","rusher"
"726","2000_00-0019093","TE","receiver"
"727","2000_00-0017109","TE","receiver"
"728","2000_00-0019636","TE","receiver"
"729","2000_00-0009237","TE","receiver"
"730","2000_00-0010333","TE","receiver"
"731","2000_00-0002266","WR","receiver"
"732","2000_00-0002469","WR","receiver"
"733","2000_00-0016716","WR","receiver"
"734","2000_00-0016811","WR","receiver"
"735","2000_00-0006777","WR","receiver"
"736","2000_00-0007144","WR","receiver"
"737","2000_00-0019099","WR","receiver"
"738","2000_00-0008300","WR","receiver"
"739","2000_00-0011795","WR","receiver"
"740","2000_00-0007059","QB","passer"
"741","2000_00-0010560","QB","passer"
"742","2000_00-0011044","QB","passer"
"743","2000_00-0011276","QB","passer"
"744","2000_00-0000781","RB","rusher"
"745","2000_00-0000210","RB","rusher"
"746","2000_00-0004752","RB","rusher"
"747","2000_00-0004916","RB","rusher"
"748","2000_00-0011213","RB","rusher"
"749","2000_00-0000242","TE","receiver"
"750","2000_00-0014977","TE","receiver"
"751","2000_00-0004508","TE","receiver"
"752","2000_00-0019464","TE","receiver"
"753","2000_00-0014348","WR","receiver"
"754","2000_00-0001477","WR","receiver"
"755","2000_00-0001842","WR","receiver"
"756","2000_00-0004915","WR","receiver"
"757","2000_00-0009163","WR","receiver"
"758","2000_00-0010246","WR","receiver"
"759","2000_00-0013888","WR","receiver"
"760","2000_00-0019660","WR","receiver"
"761","2000_00-0000869","WR","receiver"
"762","2000_00-0006482","FB","rusher"
"763","2000_00-0017896","FB","rusher"
"764","2000_00-0015082","QB","passer"
"765","2000_00-0003557","QB","passer"
"766","2000_00-0011434","QB","passer"
"767","2000_00-0019466","RB","rusher"
"768","2000_00-0000856","RB","rusher"
"769","2000_00-0019681","TE","receiver"
"770","2000_00-0002380","TE","receiver"
"771","2000_00-0010859","TE","receiver"
"772","2000_00-0000883","TE","receiver"
"773","2000_00-0014544","WR","receiver"
"774","2000_00-0019113","WR","receiver"
"775","2000_00-0019455","WR","receiver"
"776","2000_00-0018382","WR","receiver"
"777","2000_00-0019708","WR","receiver"
"778","2000_00-0019543","WR","receiver"
"779","2000_00-0006431","WR","receiver"
"780","2000_00-0012582","WR","receiver"
"781","2000_00-0014265","FB","rusher"
"782","2000_00-0004768","FB","rusher"
"783","2000_00-0005348","FB","rusher"
"784","2000_00-0001810","QB","passer"
"785","2000_00-0019278","QB","passer"
"786","2000_00-0003535","QB","passer"
"787","2000_00-0004230","QB","passer"
"788","2000_00-0019553","QB","passer"
"789","2000_00-0006299","QB","passer"
"790","2000_00-0012726","QB","passer"
"791","2000_00-0019433","RB","rusher"
"792","2000_00-0007447","RB","rusher"
"793","2000_00-0019609","RB","rusher"
"794","2000_00-0013622","RB","rusher"
"795","2000_00-0019057","RB","rusher"
"796","2000_00-0014350","TE","receiver"
"797","2000_00-0019564","TE","receiver"
"798","2000_00-0002586","TE","receiver"
"799","2000_00-0019027","WR","receiver"
"800","2000_00-0002942","WR","receiver"
"801","2000_00-0019461","WR","receiver"
"802","2000_00-0004633","WR","receiver"
"803","2000_00-0008156","WR","receiver"
"804","2000_00-0008560","WR","receiver"
"805","2000_00-0019650","WR","receiver"
"806","2000_00-0012642","WR","receiver"
"807","2000_00-0016316","FB","rusher"
"808","2000_00-0000104","QB","passer"
"809","2000_00-0019442","QB","passer"
"810","2000_00-0003761","QB","passer"
"811","2000_00-0018272","QB","passer"
"812","2000_00-0015165","RB","rusher"
"813","2000_00-0019516","RB","rusher"
"814","2000_00-0019614","RB","rusher"
"815","2000_00-0019569","TE","receiver"
"816","2000_00-0005396","TE","receiver"
"817","2000_00-0006949","TE","receiver"
"818","2000_00-0009550","TE","receiver"
"819","2000_00-0010146","TE","receiver"
"820","2000_00-0001719","WR","receiver"
"821","2000_00-0016654","WR","receiver"
"822","2000_00-0005720","WR","receiver"
"823","2000_00-0019338","WR","receiver"
"824","2000_00-0008060","WR","receiver"
"825","2000_00-0010974","WR","receiver"
"826","2000_00-0010843","WR","receiver"
"827","2000_00-0015152","FB","rusher"
"828","2000_00-0006456","FB","rusher"
"829","2000_00-0005589","QB","passer"
"830","2000_00-0006423","QB","passer"
"831","2000_00-0019682","QB","passer"
"832","2000_00-0019594","RB","rusher"
"833","2000_00-0019382","RB","rusher"
"834","2000_00-0004054","RB","rusher"
"835","2000_00-0005816","RB","rusher"
"836","2000_00-0002709","TE","receiver"
"837","2000_00-0002861","TE","receiver"
"838","2000_00-0003035","TE","receiver"
"839","2000_00-0011236","TE","receiver"
"840","2000_00-0015290","WR","receiver"
"841","2000_00-0001848","WR","receiver"
"842","2000_00-0019661","WR","receiver"
"843","2000_00-0003441","WR","receiver"
"844","2000_00-0004386","WR","receiver"
"845","2000_00-0019266","WR","receiver"
"846","2000_00-0010650","WR","receiver"
"847","2000_00-0010892","WR","receiver"
"848","2000_00-0019109","WR","receiver"
"849","2000_00-0019568","WR","receiver"
"850","2000_00-0014450","FB","rusher"
"851","2000_00-0012370","FB","rusher"
"852","2000_00-0014384","QB","passer"
"853","2000_00-0016538","QB","passer"
"854","2000_00-0002787","QB","passer"
"855","2000_00-0000865","QB","passer"
"856","2000_00-0019610","RB","rusher"
"857","2000_00-0008046","RB","rusher"
"858","2000_00-0000871","RB","rusher"
"859","2000_00-0015048","TE","receiver"
"860","2000_00-0013298","TE","receiver"
"861","2000_00-0013422","TE","receiver"
"862","2000_00-0015507","WR","receiver"
"863","2000_00-0003700","WR","receiver"
"864","2000_00-0019231","WR","receiver"
"865","2000_00-0019388","WR","receiver"
"866","2000_00-0007798","WR","receiver"
"867","2000_00-0011568","WR","receiver"
"868","2000_00-0011727","WR","receiver"
"869","2000_00-0015362","FB","rusher"
"870","2000_00-0007254","FB","rusher"
"871","2000_00-0005106","QB","passer"
"872","2000_00-0007091","QB","passer"
"873","2000_00-0018333","QB","passer"
"874","2000_00-0019028","RB","rusher"
"875","2000_00-0006305","RB","rusher"
"876","2000_00-0009829","RB","rusher"
"877","2000_00-0019534","RB","rusher"
"878","2000_00-0011392","RB","rusher"
"879","2000_00-0012556","RB","rusher"
"880","2000_00-0017480","TE","receiver"
"881","2000_00-0004063","TE","receiver"
"882","2000_00-0019644","TE","receiver"
"883","2000_00-0014489","WR","receiver"
"884","2000_00-0001627","WR","receiver"
"885","2000_00-0004541","WR","receiver"
"886","2000_00-0005562","WR","receiver"
"887","2000_00-0019505","WR","receiver"
"888","2000_00-0019730","WR","receiver"
"889","2000_00-0007530","QB","passer"
"890","2000_00-0007576","QB","passer"
"891","2000_00-0010346","QB","passer"
"892","2000_00-0000003","RB","rusher"
"893","2000_00-0014809","RB","rusher"
"894","2000_00-0005229","RB","rusher"
"895","2000_00-0006155","RB","rusher"
"896","2000_00-0008241","RB","rusher"
"897","2000_00-0019268","RB","rusher"
"898","2000_00-0019188","TE","receiver"
"899","2000_00-0004294","TE","receiver"
"900","2000_00-0009187","TE","receiver"
"901","2000_00-0013080","TE","receiver"
"902","2000_00-0006322","WR","receiver"
"903","2000_00-0007024","WR","receiver"
"904","2000_00-0019054","WR","receiver"
"905","2000_00-0008763","WR","receiver"
"906","2000_00-0012637","WR","receiver"
"907","2000_00-0013040","WR","receiver"
"908","2000_00-0017697","WR","receiver"
"909","2000_00-0014775","FB","rusher"
"910","2000_00-0010240","FB","rusher"
"911","2000_00-0002110","QB","passer"
"912","2000_00-0010455","QB","passer"
"913","2000_00-0013338","QB","passer"
"914","2000_00-0018971","RB","rusher"
"915","2000_00-0016098","RB","rusher"
"916","2000_00-0007795","RB","rusher"
"917","2000_00-0008430","RB","rusher"
"918","2000_00-0017829","RB","rusher"
"919","2000_00-0001661","TE","receiver"
"920","2000_00-0004172","TE","receiver"
"921","2000_00-0006458","TE","receiver"
"922","2000_00-0008723","TE","receiver"
"923","2000_00-0018578","TE","receiver"
"924","2000_00-0000765","WR","receiver"
"925","2000_00-0019499","WR","receiver"
"926","2000_00-0015218","WR","receiver"
"927","2000_00-0019604","WR","receiver"
"928","2000_00-0010668","WR","receiver"
"929","2000_00-0017611","WR","receiver"
"930","2000_00-0001102","FB","rusher"
"931","2000_00-0013694","FB","rusher"
"932","2000_00-0003315","QB","passer"
"933","2000_00-0006300","QB","passer"
"934","2000_00-0011524","QB","passer"
"935","2000_00-0000279","RB","rusher"
"936","2000_00-0003136","RB","rusher"
"937","2000_00-0019539","RB","rusher"
"938","2000_00-0019471","RB","rusher"
"939","2000_00-0004524","TE","receiver"
"940","2000_00-0004637","TE","receiver"
"941","2000_00-0005732","TE","receiver"
"942","2000_00-0006101","TE","receiver"
"943","2000_00-0000145","WR","receiver"
"944","2000_00-0010007","WR","receiver"
"945","2000_00-0019726","WR","receiver"
"946","2000_00-0012569","WR","receiver"
"947","2000_00-0019079","WR","receiver"
"948","2000_00-0013712","WR","receiver"
"949","2000_00-0019473","FB","rusher"
"950","2000_00-0009417","FB","rusher"
"951","2000_00-0005180","QB","passer"
"952","2000_00-0007835","QB","passer"
"953","2000_00-0013341","QB","passer"
"954","2000_00-0015242","RB","rusher"
"955","2000_00-0016331","RB","rusher"
"956","2000_00-0004200","RB","rusher"
"957","2000_00-0008529","RB","rusher"
"958","2000_00-0017356","TE","receiver"
"959","2000_00-0006133","TE","receiver"
"960","2000_00-0019194","TE","receiver"
"961","2000_00-0010598","TE","receiver"
"962","2000_00-0012809","TE","receiver"
"963","2000_00-0019437","WR","receiver"
"964","2000_00-0014790","WR","receiver"
"965","2000_00-0016289","WR","receiver"
"966","2000_00-0004888","WR","receiver"
"967","2000_00-0005668","WR","receiver"
"968","2000_00-0010477","WR","receiver"
"969","2000_00-0010824","WR","receiver"
"970","2000_00-0012321","WR","receiver"
"971","2000_00-0009323","FB","rusher"
"972","2000_00-0001545","QB","passer"
"973","2000_00-0001785","QB","passer"
"974","2000_00-0003739","QB","passer"
"975","2000_00-0015286","RB","rusher"
"976","2000_00-0019712","RB","rusher"
"977","2000_00-0011718","RB","rusher"
"978","2000_00-0012515","RB","rusher"
"979","2000_00-0017892","RB","rusher"
"980","2000_00-0002850","TE","receiver"
"981","2000_00-0004004","TE","receiver"
"982","2000_00-0008903","TE","receiver"
"983","2000_00-0011068","TE","receiver"
"984","2000_00-0002721","WR","receiver"
"985","2000_00-0017110","WR","receiver"
"986","2000_00-0019552","WR","receiver"
"987","2000_00-0007103","WR","receiver"
"988","2000_00-0008229","WR","receiver"
"989","2000_00-0009165","WR","receiver"
"990","2000_00-0011754","WR","receiver"
"991","2000_00-0014733","FB","rusher"
"992","2000_00-0002713","FB","rusher"
"993","2000_00-0001272","QB","passer"
"994","2000_00-0001361","QB","passer"
"995","2000_00-0019596","QB","passer"
"996","2000_00-0005600","QB","passer"
"997","2000_00-0004774","RB","rusher"
"998","2000_00-0005091","RB","rusher"
"999","2000_00-0006989","RB","rusher"
"1000","2000_00-0019533","RB","rusher"
"1001","2000_00-0012675","RB","rusher"
"1002","2000_00-0019722","RB","rusher"
"1003","2000_00-0014211","TE","receiver"
"1004","2000_00-0001281","TE","receiver"
"1005","2000_00-0019207","TE","receiver"
"1006","2000_00-0017644","TE","receiver"
"1007","2000_00-0014918","WR","receiver"
"1008","2000_00-0002068","WR","receiver"
"1009","2000_00-0002544","WR","receiver"
"1010","2000_00-0019206","WR","receiver"
"1011","2000_00-0006043","WR","receiver"
"1012","2000_00-0018560","WR","receiver"
"1013","2000_00-0019255","WR","receiver"
"1014","2000_00-0019242","WR","receiver"
"1015","2000_00-0019587","FB","rusher"
"1016","2000_00-0019503","FB","rusher"
"1017","2000_00-0001335","QB","passer"
"1018","2000_00-0001823","QB","passer"
"1019","2000_00-0016534","QB","passer"
"1020","2000_00-0004161","QB","passer"
"1021","2000_00-0000232","RB","rusher"
"1022","2000_00-0010632","RB","rusher"
"1023","2000_00-0011341","RB","rusher"
"1024","2000_00-0011573","RB","rusher"
"1025","2000_00-0019590","RB","rusher"
"1026","2000_00-0017915","RB","rusher"
"1027","2000_00-0019598","TE","receiver"
"1028","2000_00-0003103","TE","receiver"
"1029","2000_00-0019589","TE","receiver"
"1030","2000_00-0006047","TE","receiver"
"1031","2000_00-0006666","TE","receiver"
"1032","2000_00-0007744","WR","receiver"
"1033","2000_00-0008210","WR","receiver"
"1034","2000_00-0008704","WR","receiver"
"1035","2000_00-0013097","WR","receiver"
"1036","2000_00-0013512","WR","receiver"
"1037","2000_00-0018056","WR","receiver"
"1038","2000_00-0003344","FB","rusher"
"1039","2000_00-0002930","QB","passer"
"1040","2000_00-0003292","QB","passer"
"1041","2000_00-0005794","QB","passer"
"1042","2000_00-0000745","RB","rusher"
"1043","2000_00-0001112","RB","rusher"
"1044","2000_00-0017006","RB","rusher"
"1045","2000_00-0017239","RB","rusher"
"1046","2000_00-0019643","RB","rusher"
"1047","2000_00-0011506","RB","rusher"
"1048","2000_00-0013425","RB","rusher"
"1049","2000_00-0002565","TE","receiver"
"1050","2000_00-0003681","TE","receiver"
"1051","2000_00-0011425","TE","receiver"
"1052","2000_00-0016550","WR","receiver"
"1053","2000_00-0004055","WR","receiver"
"1054","2000_00-0019662","WR","receiver"
"1055","2000_00-0007468","WR","receiver"
"1056","2000_00-0008962","WR","receiver"
"1057","2000_00-0000339","FB","rusher"
"1058","2000_00-0015420","FB","rusher"
"1059","2000_00-0016193","QB","passer"
"1060","2000_00-0010137","QB","passer"
"1061","2000_00-0019559","QB","passer"
"1062","2000_00-0019153","RB","rusher"
"1063","2000_00-0008568","RB","rusher"
"1064","2000_00-0010442","RB","rusher"
"1065","2000_00-0012603","RB","rusher"
"1066","2000_00-0000727","TE","receiver"
"1067","2000_00-0000911","TE","receiver"
"1068","2000_00-0019457","TE","receiver"
"1069","2000_00-0019062","TE","receiver"
"1070","2000_00-0001783","WR","receiver"
"1071","2000_00-0015759","WR","receiver"
"1072","2000_00-0002962","WR","receiver"
"1073","2000_00-0018958","WR","receiver"
"1074","2000_00-0017160","WR","receiver"
"1075","2000_00-0019481","WR","receiver"
"1076","2000_00-0008575","WR","receiver"
"1077","2000_00-0019680","WR","receiver"
"1078","2000_00-0013773","FB","rusher"
"1079","2000_00-0004527","QB","passer"
"1080","2000_00-0005741","QB","passer"
"1081","2000_00-0007832","QB","passer"
"1082","2000_00-0012732","QB","passer"
"1083","2000_00-0017486","RB","rusher"
"1084","2000_00-0003663","RB","rusher"
"1085","2000_00-0008921","RB","rusher"
"1086","2000_00-0009038","RB","rusher"
"1087","2000_00-0009288","RB","rusher"
"1088","2000_00-0001766","TE","receiver"
"1089","2000_00-0004574","TE","receiver"
"1090","2000_00-0019558","TE","receiver"
"1091","2000_00-0014712","WR","receiver"
"1092","2000_00-0002058","WR","receiver"
"1093","2000_00-0004634","WR","receiver"
"1094","2000_00-0008400","WR","receiver"
"1095","2000_00-0011187","WR","receiver"
"1096","2000_00-0019703","WR","receiver"
"1097","2000_00-0013770","WR","receiver"
"1098","2000_00-0010436","FB","rusher"
"1099","2000_00-0004229","QB","passer"
"1100","2000_00-0011022","QB","passer"
"1101","2000_00-0013186","QB","passer"
"1102","2000_00-0000534","RB","rusher"
"1103","2000_00-0015523","RB","rusher"
"1104","2000_00-0017209","RB","rusher"
"1105","2000_00-0019489","RB","rusher"
"1106","2000_00-0009738","RB","rusher"
"1107","2000_00-0011399","RB","rusher"
"1108","2000_00-0013262","RB","rusher"
"1109","2000_00-0001862","TE","receiver"
"1110","2000_00-0016347","TE","receiver"
"1111","2000_00-0009842","TE","receiver"
"1112","2000_00-0000849","TE","receiver"
"1113","2000_00-0019468","WR","receiver"
"1114","2000_00-0015063","WR","receiver"
"1115","2000_00-0002005","WR","receiver"
"1116","2000_00-0016821","WR","receiver"
"1117","2000_00-0004463","WR","receiver"
"1118","2000_00-0008454","WR","receiver"
"1119","2000_00-0019606","WR","receiver"
"1120","2000_00-0019135","FB","rusher"
"1121","2000_00-0018141","FB","rusher"
"1122","2000_00-0015700","QB","passer"
"1123","2000_00-0006212","QB","passer"
